video_id,category_id,category_name,title,views_count,like_count,uploaded_at,tags
AWjgUFQIGlg,17,Sports,헬스로 은혜 갚은 호랑이 (Feat. 팀스턴건),1961290,19678,2022-09-29 09:28:03+00:00,#김동현
8rX2UfWCtfA,17,Sports,"토크는 고 반복, 운동은 저 반복… (Feat. 유재석, 지석진)",2735765,48061,2022-09-22 09:12:33+00:00,#짐종국 #유재석 #지석진
_NfqS0C32rQ,17,Sports,"유산소 토크...(Feat. 유재석, 지석진)",7013535,113629,2022-09-15 09:02:08+00:00,#짐종국 #유재석 #지석진
z1aDltBlBxw,17,Sports,추석이니까 재석..(진),9817701,199891,2022-09-08 09:04:52+00:00,#짐종국 #유재석 #지석진
E9A7dfFQbpI,17,Sports,운동과 영어는 닮은 점이 참 많습니다...,1138079,26823,2022-09-01 09:04:13+00:00,#영어공부
ntw4IOjYInQ,17,Sports,헬스장이야? 박물관이야..?,881895,13042,2022-08-25 09:01:08+00:00,#LA
5ln0Qu2Qm00,17,Sports,매니저한테 참견하는 가수...,653327,12500,2022-08-18 09:04:44+00:00,#LA
9e0ofowtCjM,17,Sports,LA에서도 회원 간 티칭 금지...?,3120499,52789,2022-08-11 09:01:13+00:00,#LA
9wwMJn-X2ME,17,Sports,'카터' 칼로 깎은 듯한 어깨...(Feat. 영화 '카터'의 주원),2400319,24288,2022-08-04 09:29:10+00:00,#주원
Rm6pFL_E4_c,17,Sports,UFC 세계 6위였던 동네 동생...(Feat. 팀스턴건),3122987,37507,2022-07-28 09:07:20+00:00,#김동현
_SvvieLcBBs,17,Sports,얘들아 운동 재미’있지’…? (Feat. ITZY),2998812,72994,2022-07-21 09:02:55+00:00,#있지
yzYkAq_sl6I,17,Sports,석진이 형 아들 아님…(Feat. 배우 지현우),2711938,27901,2022-07-14 09:13:30+00:00,#지현우
IBJ_NDqCtj0,17,Sports,"펌핑 후 마이크 들기 가능...? (Feat. KCM, 미란이)",1476005,23840,2022-07-07 09:03:48+00:00,#김종국 #KCM #미란이
j6V-UWviy6o,17,Sports,친구따라 스파링 간다…(Feat. 장혁),3012453,34851,2022-06-30 09:04:10+00:00,#짐종국 #장혁 #더킬러
CzXzBnYTjW0,17,Sports,MBTI 테스트..다시 하세요... (Feat. 전소민),2141659,45035,2022-06-23 09:00:08+00:00,#전소민
0babAff4-I0,17,Sports,"피, 땀, 기부...(Feat. 익스트림, 임남규, 박제언 국가대표)",467180,8019,2022-06-16 09:00:32+00:00,#익스트림
WvUQ38C_-Fs,17,Sports,"고음은 등에서 나오는 거야..(Feat. 하하, KCM)",750074,16282,2022-06-02 09:00:13+00:00,#콘서트
XDoJL1Rg7EQ,17,Sports,약속 잘 지킬 것 같은 아이돌 후배...(Feat. 프로미스나인),1414413,28701,2022-05-19 09:02:05+00:00,#프로미스나인
HCnDDAMDKps,17,Sports,어깨후면.. 저는 이렇게 합니다..,1014155,16100,2022-05-12 09:15:40+00:00,#어깨운동
V3SoWi19fhI,17,Sports,삼촌이 짐종국일 때 2.. (Feat. TXT),9553109,186538,2022-05-05 09:05:25+00:00,#TXT
V02oxjKpgnI,17,Sports,MZ세대와 쇼핑하는 X세대.. (Feat. 무신사 플레이어),1777887,19163,2022-04-28 09:08:10+00:00,#플레이어
gGeBtQ7hmQ4,17,Sports,가수 맞으시죠...? (Feat. 지피티),1237764,20608,2022-04-21 09:04:07+00:00,#지피티
zbBKX7I4Ef0,17,Sports,"이 사람이다... (Feat. 김계란, 칼로바이)",2842332,41655,2022-04-14 10:15:40+00:00,#짐종국 #김계란 #칼로바이프로틴스파클링
24k7fsKLUB4,17,Sports,호랑이 굴에 들어가도 운동만 하면 산다...,3692972,69963,2022-04-07 09:00:15+00:00,#이광수
xqdBj5AdmbA,17,Sports,호랑이 굴에 들어온 기린,6736331,166514,2022-03-31 09:00:14+00:00,#이광수
xfsuOz1ElG8,17,Sports,주짓수 블랙밸트와 런닝맨 블랙벨트,1140916,19102,2022-03-24 09:04:37+00:00,#주짓수
RjLh2rI1R3k,17,Sports,아프니까 홍보다... (Feat. 뜨거운 피 정우),861482,13991,2022-03-17 09:31:19+00:00,#뜨거운피
XZme-JmFUyk,17,Sports,아프니까 유산소다...,1188946,16550,2022-03-10 09:00:12+00:00,#복싱
FBbwmTPCJC8,17,Sports,런닝맨PD들아..놀면 뭐하니? 훈련해야지.. (feat. 놀뭐팀 도발),2525722,41460,2022-03-03 09:22:20+00:00,#런닝맨
mKbcl5C01Ds,17,Sports,근육 싸움꾼..(feat. 김동현),1786873,24078,2022-02-24 09:00:32+00:00,#김동현
ahRcur7eX48,17,Sports,치킨 레그 데이...(feat. 순살만 공격),947319,18365,2022-02-17 09:00:01+00:00,#순살만공격
e4WnrhXTjg8,17,Sports,몰디브에서 운동 한 잔..,3489448,41015,2022-02-10 09:00:31+00:00,#전소민
nrdV1ZhGVPQ,17,Sports,운동 유튜버의 효도 여행 삼분할,605882,17483,2022-02-03 09:21:30+00:00,#제주도
q-pjbb77fDk,17,Sports,명절이니까 운동도 '세 배' 더..,2529838,45794,2022-01-27 09:00:11+00:00,#새해운동
-HifO8iSz8M,17,Sports,이렇게 동생 하나를 또 잃습니다.. (Feat. 황재균 선수),1325579,16915,2022-01-20 09:00:00+00:00,#황재균
wNxgphor8HE,17,Sports,MZ세대를 만난 X세대,6640703,65329,2022-01-13 09:13:34+00:00,#새해운동
MaW8h4PxCso,17,Sports,오늘 운동 부스터는 '기부'스터..,683097,22065,2022-01-06 09:07:39+00:00,#기부
LWKlDb51RZo,17,Sports,GYM밥 김선생의 라면 파티,3735974,52925,2021-12-30 09:04:01+00:00,#라면
TXpFi0AV5Wo,17,Sports,크리스마스 선물은 '근육통'..,2062605,23897,2021-12-23 09:00:06+00:00,#내추럴
JIVPMtGR250,17,Sports,도핑 테스트 결과...그리고 법적 절차 진행 상황..,4420851,117545,2021-12-16 09:27:06+00:00,#도핑테스트
eulus1z0TIc,17,Sports,짐종국의 짐(GYM)편한 세상...,1284008,27567,2021-12-09 09:04:52+00:00,#짐종국 #지편한세상 #3대운동
T0h1kDM22bk,17,Sports,피치(Peach)못할 데드리프트... (Feat. 카이),1608423,54326,2021-12-02 09:00:21+00:00,#카이
z6FkFB8CwC8,17,Sports,GYM종국 비긴즈...,881500,25884,2021-11-25 09:00:32+00:00,#안양
a4YnAL42BCQ,17,Sports,주먹보다 법(法)이 우선이다,1618316,52227,2021-11-18 09:07:25+00:00,#내추럴
RckFmO9eLOk,17,Sports,HRT? TRT?? 호르몬 대치 요법이요? 제발 운동 먼저 해보세요,2468283,85156,2021-11-11 09:06:05+00:00,#내추럴
Hx8Lc_0hUaI,17,Sports,운동할 시간이 없다는 사람에게 보여주세요... 제발,2655229,43416,2021-11-04 09:00:09+00:00,#상체운동
9bJCRj_uFzg,17,Sports,노래말고 운동으로 울리는 한 남자 (feat. 전소미),4236965,95312,2021-10-28 09:00:09+00:00,#전소미
sXlEurUZc78,17,Sports,내 동생 광고 뺏기... (feat. 후라이드 참 잘하는 집),1865545,40404,2021-10-21 09:00:33+00:00,#후라이드참잘하는집
NP08PbOZquA,17,Sports,짐종국님께서 경로를 이탈하셨습니다..,708190,23037,2021-10-14 09:00:28+00:00,#엔터테이너
Fbm0o9eB4k4,17,Sports,먹방 전쟁 : 사랑스러War (feat. 401 정육식당),1798024,32146,2021-10-07 09:36:12+00:00,#먹방
KljVg05q420,17,Sports,한국인의 매운맛..,3441364,49539,2021-09-30 09:00:16+00:00,#K헬스
EOVg3vWoTgk,17,Sports,짐종국과 골드버튼 : 실버맨들의 습격,5603934,186008,2021-09-16 09:00:10+00:00,#골드버튼
SXp4XuHkAhU,17,Sports,추억의 물건들이 '제자리 걸음'... (Feat. 추석 선물),3101142,57098,2021-09-09 09:00:37+00:00,#김종국 #정관장 #추석선물
u8u0RzwRko0,17,Sports,집’요한’ 상체 트레이닝... (ft. 영화 보이스),2580872,43324,2021-09-02 09:00:11+00:00,#김종국 #변요한 #영화보이스
u5OgcZdNbMo,17,Sports,저는 '하체'식주의자 입니다..,1947484,36250,2021-08-26 09:00:31+00:00,#하체운동
Hp0h9MX_teM,17,Sports,맛있게 먹겠습니다..,1709506,42799,2021-08-19 09:00:14+00:00,#김종국 #미우새 #갑뚱춘뚱
3l8kZAZTAw4,17,Sports,부위로그 아니고 Vlog..,2588619,78162,2021-08-12 09:09:58+00:00,#vlog
2rtO_L7MPNM,17,Sports,구독자 200만.. 정말 감사합니다!,3195934,86665,2021-08-05 09:01:14+00:00,#김종국 #손흥민 #먹방
SaIblV2wdUA,17,Sports,가수인 듯 선수 아닌 선수 같은 짐종국 (Feat. IFBB 내추럴 챔피언),2415473,38985,2021-07-30 09:31:34+00:00,#상체루틴
jDQ_42bNT-Q,17,Sports,의자.. 다들 보이시죠?,1628576,39709,2021-07-27 09:00:11+00:00,#김종국 #맨몸운동 #칼로바이프로틴스파클링
Lr_Xy0t2DCU,17,Sports,피티(PT)기는 운동,3615934,94196,2021-07-22 09:00:11+00:00,#맨몸운동
eBSUlcQzBEI,17,Sports,"회원님, PT 끝나셨으면 집에 가셔야 지효... (feat. 마녀식당으로 오세요)",16376860,273892,2021-07-15 09:00:27+00:00,#김종국 #송지효 #홈트
83InZHaHrTg,17,Sports,무엇이든 물어보시 지효.. (feat. 마녀식당으로 오세요),17343283,431780,2021-07-08 09:00:13+00:00,#김종국 #송지효 #마녀식당으로오세요
8thMw9JyxBE,17,Sports,어깨 운동만 '한' 남자,4862420,89773,2021-07-01 09:00:27+00:00,#어깨운동
Nr8eClE0VOU,17,Sports,저.. '등신' 인가요..?,7004195,158255,2021-06-24 09:00:13+00:00,#상체운동
5zvX5qv_HSw,17,Sports,제가.. 유튜브를... 시작합니다,11306052,322542,2021-06-17 09:00:56+00:00,#유튜브
